ApplicantID	MandiriTestID	Score
MANDIRI20231325	2	78
MANDIRI20231327	1	69
MANDIRI20231327	2	93
MANDIRI20231328	1	84
MANDIRI20231328	2	53
MANDIRI20231329	1	62
MANDIRI20231329	2	85
MANDIRI20231330	1	68
MANDIRI20231330	3	60
MANDIRI20231332	1	78
MANDIRI20231332	2	54
MANDIRI20231333	1	53
MANDIRI20231333	3	94
MANDIRI20231334	1	56
MANDIRI20231334	3	52
MANDIRI20231335	1	64
MANDIRI20231335	2	57
MANDIRI20231336	1	65
MANDIRI20231336	2	55
MANDIRI20231337	1	61
MANDIRI20231337	3	73
MANDIRI20231338	1	89
MANDIRI20231338	2	100
MANDIRI20231339	1	80
MANDIRI20231339	2	53
MANDIRI20231340	1	75
MANDIRI20231340	3	91
MANDIRI20231341	1	54
MANDIRI20231341	3	89
MANDIRI20231342	1	81
MANDIRI20231342	3	76
MANDIRI20231343	1	92
MANDIRI20231343	2	84
MANDIRI20231344	1	75
MANDIRI20231344	3	61
MANDIRI20231345	1	50
MANDIRI20231345	3	76
MANDIRI20231346	1	62
MANDIRI20231346	2	87
MANDIRI20231347	1	79
MANDIRI20231347	2	52
MANDIRI20231348	1	62
MANDIRI20231348	2	89
MANDIRI20231350	1	74
MANDIRI20231350	3	50
MANDIRI20231351	1	95
MANDIRI20231351	3	78
MANDIRI20231352	1	77
MANDIRI20231352	2	83
MANDIRI20231353	1	97
MANDIRI20231353	2	86
MANDIRI20231354	1	76
MANDIRI20231354	3	88
MANDIRI20231355	1	96
MANDIRI20231355	2	64
MANDIRI20231356	1	58
MANDIRI20231356	2	59
MANDIRI20231357	1	50
MANDIRI20231357	3	66
MANDIRI20231358	1	73
MANDIRI20231358	3	79
MANDIRI20231359	1	66
MANDIRI20231359	3	56
MANDIRI20231360	1	87
MANDIRI20231360	2	57
MANDIRI20231361	1	97
MANDIRI20231361	2	66
MANDIRI20231362	1	92
MANDIRI20231362	3	67
MANDIRI20231363	1	59
MANDIRI20231363	3	99
MANDIRI20231365	1	74
MANDIRI20231365	3	92
MANDIRI20231366	1	70
MANDIRI20231366	2	97
MANDIRI20231367	1	61
MANDIRI20231367	3	83
MANDIRI20231369	1	93
MANDIRI20231369	3	78
MANDIRI20231370	1	90
MANDIRI20231370	2	99
MANDIRI20231371	1	53
MANDIRI20231371	2	57
MANDIRI20231373	1	97
MANDIRI20231373	3	60
MANDIRI20231374	1	50
MANDIRI20231374	2	65
MANDIRI20231375	1	94
MANDIRI20231375	3	61
MANDIRI20231376	1	77
MANDIRI20231376	3	51
MANDIRI20231377	1	70
MANDIRI20231377	3	67
MANDIRI20231378	1	85
MANDIRI20231378	3	69
MANDIRI20231379	1	63
MANDIRI20231379	3	58
MANDIRI20231380	1	65
MANDIRI20231380	3	93
MANDIRI20231382	1	76
MANDIRI20231382	3	78
MANDIRI20231383	1	97
MANDIRI20231383	2	79
MANDIRI20231384	1	55
MANDIRI20231384	3	70
MANDIRI20231386	1	69
MANDIRI20231386	3	62
MANDIRI20231387	1	52
MANDIRI20231387	3	90
MANDIRI20231388	1	99
MANDIRI20231388	2	55
MANDIRI20231389	1	59
MANDIRI20231389	3	97
MANDIRI20231390	1	89
MANDIRI20231390	2	53
MANDIRI20231391	1	67
MANDIRI20231391	2	98
MANDIRI20231392	1	75
MANDIRI20231392	3	66
MANDIRI20231393	1	73
MANDIRI20231393	2	56
MANDIRI20231394	1	73
MANDIRI20231394	3	80
MANDIRI20231395	1	94
MANDIRI20231395	3	51
MANDIRI20231396	1	95
MANDIRI20231396	3	76
MANDIRI20231397	1	61
MANDIRI20231397	3	59
MANDIRI20231398	1	53
MANDIRI20231398	3	62
MANDIRI20231399	1	51
MANDIRI20231399	3	97
MANDIRI20231400	1	61
MANDIRI20231400	3	50
MANDIRI20231401	1	71
MANDIRI20231401	3	81
MANDIRI20231402	1	63
MANDIRI20231402	3	98
MANDIRI20231403	1	87
MANDIRI20231403	3	53
MANDIRI20231404	1	87
MANDIRI20231404	3	93
MANDIRI20231405	1	67
MANDIRI20231405	2	83
MANDIRI20231406	1	56
MANDIRI20231406	2	67
MANDIRI20231407	1	88
MANDIRI20231407	2	89
MANDIRI20231408	1	81
MANDIRI20231408	3	85
MANDIRI20231409	1	54
MANDIRI20231409	3	96
MANDIRI20231410	1	51
MANDIRI20231410	2	98
MANDIRI20231411	1	60
MANDIRI20231411	3	92
MANDIRI20231413	1	73
MANDIRI20231413	3	64
MANDIRI20231414	1	64
MANDIRI20231414	2	75
MANDIRI20231415	1	56
MANDIRI20231415	3	84
MANDIRI20231416	1	57
MANDIRI20231416	3	91
MANDIRI20231417	1	95
MANDIRI20231417	3	94
MANDIRI20231418	1	64
MANDIRI20231418	3	71
MANDIRI20231419	1	51
MANDIRI20231419	2	51
MANDIRI20231420	1	75
MANDIRI20231420	2	77
MANDIRI20231421	1	72
MANDIRI20231421	3	89
MANDIRI20231422	1	81
MANDIRI20231422	2	78
MANDIRI20231424	1	50
MANDIRI20231424	3	63
MANDIRI20231425	1	83
MANDIRI20231425	2	84
MANDIRI20231426	1	90
MANDIRI20231426	2	68
MANDIRI20231427	1	57
MANDIRI20231427	3	72
MANDIRI20231428	1	69
MANDIRI20231428	2	83
MANDIRI20231430	1	68
MANDIRI20231430	3	76
MANDIRI20231431	1	81
MANDIRI20231431	2	58
MANDIRI20231434	1	71
MANDIRI20231434	2	69
MANDIRI20231435	1	56
MANDIRI20231435	2	99
MANDIRI20231436	1	85
MANDIRI20231436	2	84
MANDIRI20231437	1	73
MANDIRI20231437	3	99
MANDIRI20231439	1	86
MANDIRI20231439	2	61
MANDIRI20231440	1	86
MANDIRI20231440	3	85
MANDIRI20231441	1	62
MANDIRI20231441	2	53
MANDIRI20231442	1	90
MANDIRI20231442	2	86
MANDIRI20231443	1	87
MANDIRI20231443	2	90
MANDIRI20231444	1	71
MANDIRI20231444	2	69
MANDIRI20231445	1	92
MANDIRI20231445	2	74
MANDIRI20231446	1	54
MANDIRI20231446	3	58
MANDIRI20231447	1	50
MANDIRI20231447	3	70
MANDIRI20231449	1	60
MANDIRI20231449	3	97
MANDIRI20231450	1	61
MANDIRI20231450	2	98
MANDIRI20231452	1	60
MANDIRI20231452	3	63
MANDIRI20231453	1	59
MANDIRI20231453	2	88
MANDIRI20231455	1	69
MANDIRI20231455	3	54
MANDIRI20231456	1	70
MANDIRI20231456	3	63
MANDIRI20231458	1	62
MANDIRI20231458	2	79
MANDIRI20231459	1	60
MANDIRI20231459	2	55
MANDIRI20231460	1	51
MANDIRI20231460	3	50
MANDIRI20231461	1	84
MANDIRI20231461	2	78
MANDIRI20231464	1	95
MANDIRI20231464	3	81
MANDIRI20231466	1	85
MANDIRI20231466	3	96
MANDIRI20231467	1	99
MANDIRI20231467	3	92
MANDIRI20231468	1	63
MANDIRI20231468	2	70
MANDIRI20231469	1	58
MANDIRI20231469	2	63
MANDIRI20231470	1	74
MANDIRI20231470	2	91
MANDIRI20231472	1	97
MANDIRI20231472	2	87
MANDIRI20231473	1	93
MANDIRI20231473	3	82
MANDIRI20231474	1	94
MANDIRI20231474	2	91
MANDIRI20231475	1	86
MANDIRI20231475	2	73
MANDIRI20231476	1	93
MANDIRI20231476	2	74
MANDIRI20231478	1	56
MANDIRI20231478	3	61
MANDIRI20231479	1	61
MANDIRI20231479	2	88
MANDIRI20231480	1	58
MANDIRI20231480	3	92
MANDIRI20231481	1	55
MANDIRI20231481	3	68
MANDIRI20231482	1	63
MANDIRI20231482	2	80
MANDIRI20231483	1	52
MANDIRI20231483	2	79
MANDIRI20231484	1	85
MANDIRI20231484	2	88
MANDIRI20231485	1	58
MANDIRI20231485	2	59
MANDIRI20231486	1	97
MANDIRI20231486	3	67
MANDIRI20231487	1	94
MANDIRI20231487	3	96
MANDIRI20231488	1	69
MANDIRI20231488	2	85
MANDIRI20231489	1	63
MANDIRI20231489	3	86
MANDIRI20231490	1	96
MANDIRI20231490	2	85
MANDIRI20231492	1	96
MANDIRI20231492	3	76
MANDIRI20231493	1	95
MANDIRI20231493	2	98
MANDIRI20231494	1	64
MANDIRI20231494	3	62
MANDIRI20231495	1	60
MANDIRI20231495	2	60
MANDIRI20231496	1	93
MANDIRI20231496	2	60
MANDIRI20231497	1	97
MANDIRI20231497	3	64
MANDIRI20231499	1	51
MANDIRI20231499	2	60
MANDIRI20231500	1	96
MANDIRI20231500	2	60
MANDIRI20231501	1	98
MANDIRI20231501	2	51
MANDIRI20231502	1	98
MANDIRI20231502	3	81
MANDIRI20231503	1	91
MANDIRI20231503	3	84
MANDIRI20231504	1	61
MANDIRI20231504	2	74
MANDIRI20231505	1	85
MANDIRI20231505	3	92
MANDIRI20231506	1	93
MANDIRI20231506	3	82
MANDIRI20231508	1	69
MANDIRI20231508	2	80
MANDIRI20231509	1	77
MANDIRI20231509	2	68
MANDIRI20231510	1	54
MANDIRI20231510	3	87
MANDIRI20231511	1	78
MANDIRI20231511	2	72
MANDIRI20231513	1	96
MANDIRI20231513	3	86
MANDIRI20231514	1	72
MANDIRI20231514	3	96
MANDIRI20231515	1	50
MANDIRI20231515	3	84
MANDIRI20231516	1	92
MANDIRI20231516	2	69
MANDIRI20231517	1	57
MANDIRI20231517	2	58
MANDIRI20231518	1	60
MANDIRI20231518	3	73
MANDIRI20231519	1	87
MANDIRI20231519	2	62
MANDIRI20231520	1	84
MANDIRI20231520	2	91
MANDIRI20231522	1	86
MANDIRI20231522	3	82
MANDIRI20231523	1	58
MANDIRI20231523	2	85
MANDIRI20231524	1	72
MANDIRI20231524	3	89
MANDIRI20231525	1	94
MANDIRI20231525	3	68
MANDIRI20231527	1	82
MANDIRI20231527	3	77
MANDIRI20231531	1	75
MANDIRI20231531	3	75
MANDIRI20231532	1	94
MANDIRI20231532	3	86
MANDIRI20231536	1	67
MANDIRI20231536	3	59
MANDIRI20231537	1	78
MANDIRI20231537	3	76
MANDIRI20231538	1	92
MANDIRI20231538	3	50
MANDIRI20231539	1	91
MANDIRI20231539	2	74
MANDIRI20231540	1	73
MANDIRI20231540	2	100
MANDIRI20231541	1	67
MANDIRI20231541	3	82
MANDIRI20231542	1	69
MANDIRI20231542	3	54
MANDIRI20231544	1	88
MANDIRI20231544	3	82
MANDIRI20231545	1	82
MANDIRI20231545	2	56
MANDIRI20231546	1	74
MANDIRI20231546	3	71
MANDIRI20231547	1	71
MANDIRI20231547	2	53
MANDIRI20231548	1	68
MANDIRI20231548	3	50
MANDIRI20231549	1	85
MANDIRI20231549	2	88
MANDIRI20231550	1	75
MANDIRI20231550	3	53
MANDIRI20231551	1	67
MANDIRI20231551	3	78
MANDIRI20231552	1	88
MANDIRI20231552	2	70
MANDIRI20231553	1	60
MANDIRI20231553	3	97
MANDIRI20231554	1	95
MANDIRI20231554	3	67
MANDIRI20231555	1	80
MANDIRI20231555	2	84
MANDIRI20231556	1	66
MANDIRI20231556	3	83
MANDIRI20231557	1	83
MANDIRI20231557	3	94
MANDIRI20231558	1	85
MANDIRI20231558	2	81
MANDIRI20231559	1	73
MANDIRI20231559	3	67
MANDIRI20231561	1	54
MANDIRI20231561	3	61
MANDIRI20231562	1	64
MANDIRI20231562	3	90
MANDIRI20231563	1	62
MANDIRI20231563	3	50
MANDIRI20231564	1	57
MANDIRI20231564	3	61
MANDIRI20231565	1	90
MANDIRI20231565	2	67
MANDIRI20231566	1	75
MANDIRI20231566	2	52
MANDIRI20231567	1	72
MANDIRI20231567	3	90
MANDIRI20231568	1	51
MANDIRI20231568	2	55
MANDIRI20231569	1	66
MANDIRI20231569	2	55
MANDIRI20231570	1	81
MANDIRI20231570	3	68
MANDIRI20231571	1	90
MANDIRI20231571	3	68
MANDIRI20231572	1	57
MANDIRI20231572	2	55
MANDIRI20231573	1	87
MANDIRI20231573	3	74
MANDIRI20231574	1	92
MANDIRI20231574	2	92
MANDIRI20231575	1	84
MANDIRI20231575	2	54
MANDIRI20231576	1	53
MANDIRI20231576	2	100
MANDIRI20231577	1	78
MANDIRI20231577	3	74
MANDIRI20231578	1	68
MANDIRI20231578	2	76
MANDIRI20231579	1	55
MANDIRI20231579	3	98
MANDIRI20231580	1	73
MANDIRI20231580	2	61
MANDIRI20231581	1	65
MANDIRI20231581	2	83
MANDIRI20231582	1	64
MANDIRI20231582	3	88
MANDIRI20231584	1	56
MANDIRI20231584	3	62
MANDIRI20231585	1	89
MANDIRI20231585	2	67
MANDIRI20231586	1	77
MANDIRI20231586	3	67
MANDIRI20231587	1	67
MANDIRI20231587	2	100
MANDIRI20231588	1	79
MANDIRI20231588	3	81
MANDIRI20231589	1	65
MANDIRI20231589	2	98
MANDIRI20231591	1	70
MANDIRI20231591	3	68
MANDIRI20231592	1	78
MANDIRI20231592	2	73
MANDIRI20231593	1	81
MANDIRI20231593	2	95
MANDIRI20231594	1	91
MANDIRI20231594	3	90
MANDIRI20231595	1	87
MANDIRI20231595	2	78
MANDIRI20231596	1	54
MANDIRI20231596	3	65
MANDIRI20231597	1	89
MANDIRI20231597	2	100
MANDIRI20231598	1	69
MANDIRI20231598	2	60
MANDIRI20231600	1	61
MANDIRI20231600	2	100
MANDIRI20231601	1	99
MANDIRI20231601	2	71
MANDIRI20231602	1	56
MANDIRI20231602	2	86
MANDIRI20231603	1	71
MANDIRI20231603	2	63
MANDIRI20231604	1	86
MANDIRI20231604	3	69
MANDIRI20231606	1	67
MANDIRI20231606	3	85
MANDIRI20231608	1	51
MANDIRI20231608	3	59
MANDIRI20231609	1	60
MANDIRI20231609	3	98
MANDIRI20231610	1	81
MANDIRI20231610	2	86
MANDIRI20231611	1	69
MANDIRI20231611	3	82
MANDIRI20231612	1	61
MANDIRI20231612	3	87
MANDIRI20231613	1	68
MANDIRI20231613	3	88
MANDIRI20231614	1	77
MANDIRI20231614	3	51
MANDIRI20231615	1	63
MANDIRI20231615	2	64
MANDIRI20231616	1	75
MANDIRI20231616	2	74
MANDIRI20231617	1	68
MANDIRI20231617	2	98
MANDIRI20231618	1	96
MANDIRI20231618	2	87
MANDIRI20231619	1	98
MANDIRI20231619	2	93
MANDIRI20231620	1	92
MANDIRI20231620	2	67
MANDIRI20231621	1	79
MANDIRI20231621	3	82
MANDIRI20231622	1	89
MANDIRI20231622	3	75
MANDIRI20231623	1	71
MANDIRI20231623	2	71
MANDIRI20231624	1	93
MANDIRI20231624	2	86
MANDIRI20231625	1	64
MANDIRI20231625	2	70
MANDIRI20231628	1	55
MANDIRI20231628	3	80
MANDIRI20231629	1	58
MANDIRI20231629	3	54
MANDIRI20231630	1	54
MANDIRI20231630	3	73
MANDIRI20231631	1	65
MANDIRI20231631	3	97
MANDIRI20231632	1	85
MANDIRI20231632	2	59
MANDIRI20231633	1	87
MANDIRI20231633	3	60
MANDIRI20231635	1	93
MANDIRI20231635	2	85
MANDIRI20231636	1	97
MANDIRI20231636	3	86
MANDIRI20231638	1	82
MANDIRI20231638	2	79
MANDIRI20231639	1	97
MANDIRI20231639	3	57
MANDIRI20231640	1	88
MANDIRI20231640	3	82
MANDIRI20231643	1	68
MANDIRI20231643	3	88
MANDIRI20231644	1	96
MANDIRI20231644	2	92
MANDIRI20231645	1	77
MANDIRI20231645	2	82
MANDIRI20231646	1	64
MANDIRI20231646	3	64
MANDIRI20231647	1	100
MANDIRI20231647	3	56
MANDIRI20231648	1	80
MANDIRI20231648	3	57
MANDIRI20231649	1	53
MANDIRI20231649	2	59
MANDIRI20231650	1	92
MANDIRI20231650	3	78
MANDIRI20231651	1	88
MANDIRI20231651	2	73
MANDIRI20231652	1	61
MANDIRI20231652	3	59
MANDIRI20231653	1	70
MANDIRI20231653	2	73
MANDIRI20231654	1	75
MANDIRI20231654	2	78
MANDIRI20231655	1	99
MANDIRI20231655	2	77
MANDIRI20231656	1	65
MANDIRI20231656	2	83
MANDIRI20231657	1	51
MANDIRI20231657	3	84
MANDIRI20231659	1	67
MANDIRI20231659	3	76
MANDIRI20231660	1	55
MANDIRI20231660	3	64
MANDIRI20231661	1	85
MANDIRI20231661	2	65
MANDIRI20231662	1	68
MANDIRI20231662	3	94
MANDIRI20231663	1	89
MANDIRI20231663	2	58
MANDIRI20231664	1	96
MANDIRI20231664	2	98
MANDIRI20231665	1	88
MANDIRI20231665	2	60
MANDIRI20231666	1	94
MANDIRI20231666	2	76
MANDIRI20231667	1	74
MANDIRI20231667	2	82
MANDIRI20231668	1	92
MANDIRI20231668	3	94
MANDIRI20231669	1	92
MANDIRI20231669	2	59
MANDIRI20231672	1	70
MANDIRI20231672	2	53
MANDIRI20231673	1	60
MANDIRI20231673	3	58
MANDIRI20231674	1	79
MANDIRI20231674	2	78
MANDIRI20231675	1	66
MANDIRI20231675	2	99
MANDIRI20231676	1	63
MANDIRI20231676	2	72
MANDIRI20231677	1	60
MANDIRI20231677	2	72
MANDIRI20231679	1	64
MANDIRI20231679	3	52
MANDIRI20231680	1	74
MANDIRI20231680	3	96
MANDIRI20231681	1	76
MANDIRI20231681	3	85
MANDIRI20231682	1	78
MANDIRI20231682	2	51
MANDIRI20231683	1	88
MANDIRI20231683	3	76
MANDIRI20231684	1	91
MANDIRI20231684	3	97
MANDIRI20231685	1	94
MANDIRI20231685	2	85
MANDIRI20231686	1	53
MANDIRI20231686	3	62
MANDIRI20231687	1	95
MANDIRI20231687	2	98
MANDIRI20231688	1	70
MANDIRI20231688	2	56
MANDIRI20231689	1	95
MANDIRI20231689	3	52
MANDIRI20231691	1	70
MANDIRI20231691	2	53
MANDIRI20231692	1	61
MANDIRI20231692	2	65
MANDIRI20231694	1	91
MANDIRI20231694	2	53
MANDIRI20231695	1	56
MANDIRI20231695	2	62
MANDIRI20231696	1	78
MANDIRI20231696	2	58
MANDIRI20231697	1	57
MANDIRI20231697	3	87
MANDIRI20231698	1	97
MANDIRI20231698	2	71
MANDIRI20231699	1	61
MANDIRI20231699	3	65
MANDIRI20231700	1	82
MANDIRI20231700	2	60
MANDIRI20231701	1	78
MANDIRI20231701	2	80
MANDIRI20231702	1	83
MANDIRI20231702	2	83
MANDIRI20231703	1	90
MANDIRI20231703	2	51
MANDIRI20231704	1	64
MANDIRI20231704	2	91
MANDIRI20231705	1	66
MANDIRI20231705	2	62
MANDIRI20231706	1	58
MANDIRI20231706	2	57
MANDIRI20231707	1	62
MANDIRI20231707	3	79
MANDIRI20231708	1	69
MANDIRI20231708	3	55
MANDIRI20231709	1	53
MANDIRI20231709	2	50
MANDIRI20231710	1	70
MANDIRI20231710	2	66
MANDIRI20231711	1	89
MANDIRI20231711	2	53
MANDIRI20231712	1	69
MANDIRI20231712	2	89
MANDIRI20231713	1	96
MANDIRI20231713	2	64
MANDIRI20231715	1	71
MANDIRI20231715	3	52
MANDIRI20231716	1	66
MANDIRI20231716	3	74
MANDIRI20231717	1	90
MANDIRI20231717	2	50
MANDIRI20231720	1	56
MANDIRI20231720	3	97
MANDIRI20231721	1	95
MANDIRI20231721	3	84
MANDIRI20231722	1	51
MANDIRI20231722	2	67
MANDIRI20231723	1	73
MANDIRI20231723	3	68
MANDIRI20231724	1	82
MANDIRI20231724	3	85
MANDIRI20231725	1	74
MANDIRI20231725	3	91
MANDIRI20231726	1	84
MANDIRI20231726	3	60
MANDIRI20231727	1	88
MANDIRI20231727	2	94
MANDIRI20231728	1	71
MANDIRI20231728	2	89
MANDIRI20231730	1	59
MANDIRI20231730	3	61
MANDIRI20231731	1	70
MANDIRI20231731	3	68
MANDIRI20231734	1	80
MANDIRI20231734	3	89
MANDIRI20231735	1	99
MANDIRI20231735	3	91
MANDIRI20231736	1	85
MANDIRI20231736	3	61
MANDIRI20231737	1	79
MANDIRI20231737	2	67
MANDIRI20231739	1	58
MANDIRI20231739	2	54
MANDIRI20231740	1	74
MANDIRI20231740	3	51
MANDIRI20231741	1	61
MANDIRI20231741	2	77
MANDIRI20231742	1	64
MANDIRI20231742	2	58
MANDIRI20231743	1	56
MANDIRI20231743	3	76
MANDIRI20231744	1	90
MANDIRI20231744	2	50
MANDIRI20231745	1	100
MANDIRI20231745	3	88
MANDIRI20231746	1	98
MANDIRI20231746	3	51
MANDIRI20231747	1	52
MANDIRI20231747	2	96
MANDIRI20231748	1	69
MANDIRI20231748	3	72
MANDIRI20231749	1	63
MANDIRI20231749	2	65
MANDIRI20231750	1	96
MANDIRI20231750	3	66
MANDIRI20231751	1	85
MANDIRI20231751	3	71
MANDIRI20231752	1	79
MANDIRI20231752	2	66
MANDIRI20231753	1	60
MANDIRI20231753	2	67
MANDIRI20231754	1	65
MANDIRI20231754	3	95
MANDIRI20231755	1	70
MANDIRI20231755	3	55
MANDIRI20231756	1	100
MANDIRI20231756	2	53
MANDIRI20231758	1	74
MANDIRI20231758	2	86
MANDIRI20231759	1	98
MANDIRI20231759	2	83
MANDIRI20231760	1	55
MANDIRI20231760	2	74
MANDIRI20231763	1	68
MANDIRI20231763	2	93
MANDIRI20231764	1	62
MANDIRI20231764	3	60
MANDIRI20231766	1	50
MANDIRI20231766	3	51
MANDIRI20231767	1	94
MANDIRI20231767	3	71
MANDIRI20231768	1	91
MANDIRI20231768	2	61
MANDIRI20231769	1	76
MANDIRI20231769	3	94
MANDIRI20231770	1	67
MANDIRI20231770	2	64
MANDIRI20231771	1	85
MANDIRI20231771	3	74
MANDIRI20231772	1	58
MANDIRI20231772	3	74
MANDIRI20231774	1	62
MANDIRI20231774	3	84
MANDIRI20231775	1	65
MANDIRI20231775	3	85
MANDIRI20231776	1	95
MANDIRI20231776	3	56
MANDIRI20231777	1	72
MANDIRI20231777	2	86
MANDIRI20231778	1	81
MANDIRI20231778	2	80
MANDIRI20231779	1	52
MANDIRI20231779	3	95
MANDIRI20231780	1	88
MANDIRI20231780	2	87
MANDIRI20231781	1	81
MANDIRI20231781	3	58
MANDIRI20231782	1	67
MANDIRI20231782	2	69
MANDIRI20231783	1	74
MANDIRI20231783	2	56
MANDIRI20231784	1	65
MANDIRI20231784	3	63
MANDIRI20231785	1	73
MANDIRI20231785	2	50
MANDIRI20231786	1	78
MANDIRI20231786	2	60
MANDIRI20231787	1	63
MANDIRI20231787	3	74
MANDIRI20231788	1	98
MANDIRI20231788	2	74
MANDIRI20231789	1	99
MANDIRI20231789	3	77
MANDIRI20231790	1	66
MANDIRI20231790	2	66
MANDIRI20231791	1	97
MANDIRI20231791	3	100
MANDIRI20231792	1	54
MANDIRI20231792	3	98
MANDIRI20231793	1	76
MANDIRI20231793	2	71
MANDIRI20231794	1	72
MANDIRI20231794	3	55
MANDIRI20231795	1	98
MANDIRI20231795	3	60
MANDIRI20231796	1	63
MANDIRI20231796	2	59
MANDIRI20231797	1	61
MANDIRI20231797	2	80
MANDIRI20231799	1	83
MANDIRI20231799	3	69
MANDIRI20231800	1	100
MANDIRI20231800	2	50
