ID	ApplicantID	Name	Type	Output	Scale	Organizer	WebURL	Score
5851	MANDIRI20230896	Lomba 5851	3	2	1	PT XYZ	https://ptxyz.com	79
5852	MANDIRI20230896	Lomba 5852	5	3	2	PT XYZ	https://ptxyz.com	67
5853	MANDIRI20230897	Lomba 5853	2	3	3	PT XYZ	https://ptxyz.com	84
5854	MANDIRI20230897	Lomba 5854	5	3	2	PT XYZ	https://ptxyz.com	55
5855	MANDIRI20230898	Lomba 5855	5	3	3	PT XYZ	https://ptxyz.com	67
5856	MANDIRI20230898	Lomba 5856	1	1	4	PT XYZ	https://ptxyz.com	54
5857	MANDIRI20230900	Lomba 5857	2	2	4	PT XYZ	https://ptxyz.com	68
5858	MANDIRI20230900	Lomba 5858	1	2	4	PT XYZ	https://ptxyz.com	54
5859	MANDIRI20230902	Lomba 5859	2	3	2	PT XYZ	https://ptxyz.com	66
5860	MANDIRI20230902	Lomba 5860	5	3	1	PT XYZ	https://ptxyz.com	53
5861	MANDIRI20230903	Lomba 5861	2	4	3	PT XYZ	https://ptxyz.com	63
5862	MANDIRI20230903	Lomba 5862	3	3	3	PT XYZ	https://ptxyz.com	50
5863	MANDIRI20230905	Lomba 5863	5	2	1	PT XYZ	https://ptxyz.com	53
5864	MANDIRI20230905	Lomba 5864	3	3	1	PT XYZ	https://ptxyz.com	55
5865	MANDIRI20230906	Lomba 5865	3	3	3	PT XYZ	https://ptxyz.com	52
5866	MANDIRI20230906	Lomba 5866	2	2	2	PT XYZ	https://ptxyz.com	70
5867	MANDIRI20230907	Lomba 5867	5	3	4	PT XYZ	https://ptxyz.com	60
5868	MANDIRI20230907	Lomba 5868	3	2	2	PT XYZ	https://ptxyz.com	52
5869	MANDIRI20230908	Lomba 5869	5	2	2	PT XYZ	https://ptxyz.com	87
5870	MANDIRI20230908	Lomba 5870	2	2	3	PT XYZ	https://ptxyz.com	82
5871	MANDIRI20230909	Lomba 5871	4	2	3	PT XYZ	https://ptxyz.com	51
5872	MANDIRI20230909	Lomba 5872	3	4	4	PT XYZ	https://ptxyz.com	85
5873	MANDIRI20230910	Lomba 5873	1	1	3	PT XYZ	https://ptxyz.com	89
5874	MANDIRI20230910	Lomba 5874	5	4	3	PT XYZ	https://ptxyz.com	58
5875	MANDIRI20230912	Lomba 5875	1	2	2	PT XYZ	https://ptxyz.com	71
5876	MANDIRI20230912	Lomba 5876	4	1	4	PT XYZ	https://ptxyz.com	57
5877	MANDIRI20230913	Lomba 5877	4	2	4	PT XYZ	https://ptxyz.com	73
5878	MANDIRI20230913	Lomba 5878	3	4	1	PT XYZ	https://ptxyz.com	50
5879	MANDIRI20230914	Lomba 5879	2	2	2	PT XYZ	https://ptxyz.com	62
5880	MANDIRI20230914	Lomba 5880	1	2	3	PT XYZ	https://ptxyz.com	73
5881	MANDIRI20230915	Lomba 5881	2	2	2	PT XYZ	https://ptxyz.com	77
5882	MANDIRI20230915	Lomba 5882	3	4	4	PT XYZ	https://ptxyz.com	71
5883	MANDIRI20230916	Lomba 5883	2	4	2	PT XYZ	https://ptxyz.com	67
5884	MANDIRI20230916	Lomba 5884	2	4	3	PT XYZ	https://ptxyz.com	56
5885	MANDIRI20230918	Lomba 5885	3	4	1	PT XYZ	https://ptxyz.com	57
5886	MANDIRI20230918	Lomba 5886	2	3	2	PT XYZ	https://ptxyz.com	66
5887	MANDIRI20230919	Lomba 5887	4	1	2	PT XYZ	https://ptxyz.com	73
5888	MANDIRI20230919	Lomba 5888	5	3	4	PT XYZ	https://ptxyz.com	63
5889	MANDIRI20230920	Lomba 5889	1	2	4	PT XYZ	https://ptxyz.com	75
5890	MANDIRI20230920	Lomba 5890	4	3	4	PT XYZ	https://ptxyz.com	84
5891	MANDIRI20230921	Lomba 5891	5	2	1	PT XYZ	https://ptxyz.com	51
5892	MANDIRI20230921	Lomba 5892	5	1	3	PT XYZ	https://ptxyz.com	73
5893	MANDIRI20230922	Lomba 5893	3	2	4	PT XYZ	https://ptxyz.com	83
5894	MANDIRI20230922	Lomba 5894	3	1	4	PT XYZ	https://ptxyz.com	61
5895	MANDIRI20230923	Lomba 5895	3	1	3	PT XYZ	https://ptxyz.com	71
5896	MANDIRI20230923	Lomba 5896	5	3	4	PT XYZ	https://ptxyz.com	68
5897	MANDIRI20230924	Lomba 5897	2	3	2	PT XYZ	https://ptxyz.com	50
5898	MANDIRI20230924	Lomba 5898	4	3	1	PT XYZ	https://ptxyz.com	53
5899	MANDIRI20230925	Lomba 5899	1	2	4	PT XYZ	https://ptxyz.com	51
5900	MANDIRI20230925	Lomba 5900	4	4	3	PT XYZ	https://ptxyz.com	54
5901	MANDIRI20230926	Lomba 5901	5	2	4	PT XYZ	https://ptxyz.com	68
5902	MANDIRI20230926	Lomba 5902	3	4	1	PT XYZ	https://ptxyz.com	56
5903	MANDIRI20230927	Lomba 5903	3	2	1	PT XYZ	https://ptxyz.com	73
5904	MANDIRI20230927	Lomba 5904	1	1	3	PT XYZ	https://ptxyz.com	58
5905	MANDIRI20230928	Lomba 5905	4	1	3	PT XYZ	https://ptxyz.com	80
5906	MANDIRI20230928	Lomba 5906	1	1	4	PT XYZ	https://ptxyz.com	68
5907	MANDIRI20230929	Lomba 5907	3	2	2	PT XYZ	https://ptxyz.com	73
5908	MANDIRI20230929	Lomba 5908	3	1	1	PT XYZ	https://ptxyz.com	89
5909	MANDIRI20230930	Lomba 5909	2	4	1	PT XYZ	https://ptxyz.com	65
5910	MANDIRI20230930	Lomba 5910	2	3	3	PT XYZ	https://ptxyz.com	73
5911	MANDIRI20230932	Lomba 5911	2	4	1	PT XYZ	https://ptxyz.com	76
5912	MANDIRI20230932	Lomba 5912	4	1	3	PT XYZ	https://ptxyz.com	76
5913	MANDIRI20230933	Lomba 5913	1	3	4	PT XYZ	https://ptxyz.com	64
5914	MANDIRI20230933	Lomba 5914	2	1	4	PT XYZ	https://ptxyz.com	66
5915	MANDIRI20230934	Lomba 5915	3	4	3	PT XYZ	https://ptxyz.com	60
5916	MANDIRI20230934	Lomba 5916	2	4	1	PT XYZ	https://ptxyz.com	82
5917	MANDIRI20230935	Lomba 5917	4	2	4	PT XYZ	https://ptxyz.com	54
5918	MANDIRI20230935	Lomba 5918	2	4	3	PT XYZ	https://ptxyz.com	80
5919	MANDIRI20230936	Lomba 5919	3	2	4	PT XYZ	https://ptxyz.com	87
5920	MANDIRI20230936	Lomba 5920	1	4	4	PT XYZ	https://ptxyz.com	64
5921	MANDIRI20230937	Lomba 5921	4	3	2	PT XYZ	https://ptxyz.com	72
5922	MANDIRI20230937	Lomba 5922	4	4	2	PT XYZ	https://ptxyz.com	87
5923	MANDIRI20230938	Lomba 5923	4	2	4	PT XYZ	https://ptxyz.com	81
5924	MANDIRI20230938	Lomba 5924	5	2	4	PT XYZ	https://ptxyz.com	85
5925	MANDIRI20230939	Lomba 5925	5	1	3	PT XYZ	https://ptxyz.com	82
5926	MANDIRI20230939	Lomba 5926	5	1	4	PT XYZ	https://ptxyz.com	79
5927	MANDIRI20230940	Lomba 5927	4	2	4	PT XYZ	https://ptxyz.com	69
5928	MANDIRI20230940	Lomba 5928	1	4	3	PT XYZ	https://ptxyz.com	85
5929	MANDIRI20230943	Lomba 5929	2	4	4	PT XYZ	https://ptxyz.com	86
5930	MANDIRI20230943	Lomba 5930	3	2	2	PT XYZ	https://ptxyz.com	76
5931	MANDIRI20230944	Lomba 5931	1	1	3	PT XYZ	https://ptxyz.com	90
5932	MANDIRI20230944	Lomba 5932	4	4	1	PT XYZ	https://ptxyz.com	61
5933	MANDIRI20230945	Lomba 5933	1	2	2	PT XYZ	https://ptxyz.com	80
5934	MANDIRI20230945	Lomba 5934	3	3	1	PT XYZ	https://ptxyz.com	86
5935	MANDIRI20230948	Lomba 5935	4	2	2	PT XYZ	https://ptxyz.com	61
5936	MANDIRI20230948	Lomba 5936	2	1	1	PT XYZ	https://ptxyz.com	78
5937	MANDIRI20230949	Lomba 5937	5	1	1	PT XYZ	https://ptxyz.com	73
5938	MANDIRI20230949	Lomba 5938	1	2	2	PT XYZ	https://ptxyz.com	87
5939	MANDIRI20230951	Lomba 5939	3	4	4	PT XYZ	https://ptxyz.com	64
5940	MANDIRI20230951	Lomba 5940	3	1	2	PT XYZ	https://ptxyz.com	67
5941	MANDIRI20230952	Lomba 5941	1	3	4	PT XYZ	https://ptxyz.com	53
5942	MANDIRI20230952	Lomba 5942	5	4	1	PT XYZ	https://ptxyz.com	87
5943	MANDIRI20230953	Lomba 5943	3	3	2	PT XYZ	https://ptxyz.com	60
5944	MANDIRI20230953	Lomba 5944	1	1	3	PT XYZ	https://ptxyz.com	52
5945	MANDIRI20230954	Lomba 5945	3	1	1	PT XYZ	https://ptxyz.com	71
5946	MANDIRI20230954	Lomba 5946	5	3	3	PT XYZ	https://ptxyz.com	55
5947	MANDIRI20230955	Lomba 5947	5	1	1	PT XYZ	https://ptxyz.com	85
5948	MANDIRI20230955	Lomba 5948	4	3	2	PT XYZ	https://ptxyz.com	88
5949	MANDIRI20230956	Lomba 5949	2	4	2	PT XYZ	https://ptxyz.com	80
5950	MANDIRI20230956	Lomba 5950	1	4	2	PT XYZ	https://ptxyz.com	52
5951	MANDIRI20230957	Lomba 5951	4	3	3	PT XYZ	https://ptxyz.com	52
5952	MANDIRI20230957	Lomba 5952	3	2	2	PT XYZ	https://ptxyz.com	61
5953	MANDIRI20230958	Lomba 5953	4	1	4	PT XYZ	https://ptxyz.com	51
5954	MANDIRI20230958	Lomba 5954	5	4	1	PT XYZ	https://ptxyz.com	86
5955	MANDIRI20230960	Lomba 5955	5	4	2	PT XYZ	https://ptxyz.com	58
5956	MANDIRI20230960	Lomba 5956	2	1	4	PT XYZ	https://ptxyz.com	90
5957	MANDIRI20230961	Lomba 5957	4	1	2	PT XYZ	https://ptxyz.com	70
5958	MANDIRI20230961	Lomba 5958	3	2	4	PT XYZ	https://ptxyz.com	88
5959	MANDIRI20230962	Lomba 5959	5	4	1	PT XYZ	https://ptxyz.com	73
5960	MANDIRI20230962	Lomba 5960	3	2	3	PT XYZ	https://ptxyz.com	87
5961	MANDIRI20230964	Lomba 5961	1	4	3	PT XYZ	https://ptxyz.com	85
5962	MANDIRI20230964	Lomba 5962	4	4	2	PT XYZ	https://ptxyz.com	88
5963	MANDIRI20230965	Lomba 5963	2	2	3	PT XYZ	https://ptxyz.com	68
5964	MANDIRI20230965	Lomba 5964	3	3	2	PT XYZ	https://ptxyz.com	76
5965	MANDIRI20230967	Lomba 5965	3	3	3	PT XYZ	https://ptxyz.com	81
5966	MANDIRI20230967	Lomba 5966	1	3	1	PT XYZ	https://ptxyz.com	89
5967	MANDIRI20230968	Lomba 5967	5	1	2	PT XYZ	https://ptxyz.com	50
5968	MANDIRI20230968	Lomba 5968	2	1	1	PT XYZ	https://ptxyz.com	66
5969	MANDIRI20230970	Lomba 5969	3	1	4	PT XYZ	https://ptxyz.com	69
5970	MANDIRI20230970	Lomba 5970	5	1	1	PT XYZ	https://ptxyz.com	75
5971	MANDIRI20230971	Lomba 5971	1	1	3	PT XYZ	https://ptxyz.com	84
5972	MANDIRI20230971	Lomba 5972	4	3	1	PT XYZ	https://ptxyz.com	59
5973	MANDIRI20230973	Lomba 5973	2	4	3	PT XYZ	https://ptxyz.com	59
5974	MANDIRI20230973	Lomba 5974	2	2	4	PT XYZ	https://ptxyz.com	80
5975	MANDIRI20230974	Lomba 5975	5	3	1	PT XYZ	https://ptxyz.com	69
5976	MANDIRI20230974	Lomba 5976	5	4	4	PT XYZ	https://ptxyz.com	80
5977	MANDIRI20230975	Lomba 5977	3	3	2	PT XYZ	https://ptxyz.com	80
5978	MANDIRI20230975	Lomba 5978	5	4	2	PT XYZ	https://ptxyz.com	74
5979	MANDIRI20230976	Lomba 5979	4	2	2	PT XYZ	https://ptxyz.com	55
5980	MANDIRI20230976	Lomba 5980	1	2	3	PT XYZ	https://ptxyz.com	79
5981	MANDIRI20230977	Lomba 5981	2	4	4	PT XYZ	https://ptxyz.com	62
5982	MANDIRI20230977	Lomba 5982	2	3	4	PT XYZ	https://ptxyz.com	84
5983	MANDIRI20230979	Lomba 5983	2	1	1	PT XYZ	https://ptxyz.com	68
5984	MANDIRI20230979	Lomba 5984	2	4	2	PT XYZ	https://ptxyz.com	64
5985	MANDIRI20230980	Lomba 5985	3	2	4	PT XYZ	https://ptxyz.com	65
5986	MANDIRI20230980	Lomba 5986	2	4	2	PT XYZ	https://ptxyz.com	52
5987	MANDIRI20230981	Lomba 5987	3	4	3	PT XYZ	https://ptxyz.com	84
5988	MANDIRI20230981	Lomba 5988	1	4	1	PT XYZ	https://ptxyz.com	86
5989	MANDIRI20230982	Lomba 5989	4	2	1	PT XYZ	https://ptxyz.com	74
5990	MANDIRI20230982	Lomba 5990	3	4	2	PT XYZ	https://ptxyz.com	58
5991	MANDIRI20230983	Lomba 5991	4	3	2	PT XYZ	https://ptxyz.com	89
5992	MANDIRI20230983	Lomba 5992	2	3	1	PT XYZ	https://ptxyz.com	63
5993	MANDIRI20230984	Lomba 5993	1	1	4	PT XYZ	https://ptxyz.com	88
5994	MANDIRI20230984	Lomba 5994	1	1	1	PT XYZ	https://ptxyz.com	64
5995	MANDIRI20230985	Lomba 5995	1	3	4	PT XYZ	https://ptxyz.com	58
5996	MANDIRI20230985	Lomba 5996	4	1	1	PT XYZ	https://ptxyz.com	88
5997	MANDIRI20230986	Lomba 5997	1	2	3	PT XYZ	https://ptxyz.com	62
5998	MANDIRI20230986	Lomba 5998	1	1	4	PT XYZ	https://ptxyz.com	88
5999	MANDIRI20230987	Lomba 5999	4	4	3	PT XYZ	https://ptxyz.com	84
6000	MANDIRI20230987	Lomba 6000	1	3	2	PT XYZ	https://ptxyz.com	72
6001	MANDIRI20230988	Lomba 6001	2	1	3	PT XYZ	https://ptxyz.com	52
6002	MANDIRI20230988	Lomba 6002	2	2	4	PT XYZ	https://ptxyz.com	57
6003	MANDIRI20230989	Lomba 6003	4	1	2	PT XYZ	https://ptxyz.com	79
6004	MANDIRI20230989	Lomba 6004	4	1	4	PT XYZ	https://ptxyz.com	52
6005	MANDIRI20230990	Lomba 6005	2	3	4	PT XYZ	https://ptxyz.com	68
6006	MANDIRI20230990	Lomba 6006	5	4	1	PT XYZ	https://ptxyz.com	83
6007	MANDIRI20230991	Lomba 6007	1	3	3	PT XYZ	https://ptxyz.com	83
6008	MANDIRI20230991	Lomba 6008	3	3	2	PT XYZ	https://ptxyz.com	66
6009	MANDIRI20230992	Lomba 6009	4	4	4	PT XYZ	https://ptxyz.com	67
6010	MANDIRI20230992	Lomba 6010	2	1	3	PT XYZ	https://ptxyz.com	68
6011	MANDIRI20230993	Lomba 6011	2	1	3	PT XYZ	https://ptxyz.com	77
6012	MANDIRI20230993	Lomba 6012	5	1	4	PT XYZ	https://ptxyz.com	88
6013	MANDIRI20230994	Lomba 6013	1	3	1	PT XYZ	https://ptxyz.com	72
6014	MANDIRI20230994	Lomba 6014	2	4	2	PT XYZ	https://ptxyz.com	77
6015	MANDIRI20230995	Lomba 6015	5	3	1	PT XYZ	https://ptxyz.com	56
6016	MANDIRI20230995	Lomba 6016	4	4	3	PT XYZ	https://ptxyz.com	61
6017	MANDIRI20230997	Lomba 6017	3	4	2	PT XYZ	https://ptxyz.com	70
6018	MANDIRI20230997	Lomba 6018	5	3	3	PT XYZ	https://ptxyz.com	82
6019	MANDIRI20230998	Lomba 6019	5	2	3	PT XYZ	https://ptxyz.com	82
6020	MANDIRI20230998	Lomba 6020	5	1	2	PT XYZ	https://ptxyz.com	55
6021	MANDIRI20230999	Lomba 6021	2	4	3	PT XYZ	https://ptxyz.com	77
6022	MANDIRI20230999	Lomba 6022	1	2	2	PT XYZ	https://ptxyz.com	81
6023	MANDIRI20231000	Lomba 6023	2	2	1	PT XYZ	https://ptxyz.com	82
6024	MANDIRI20231000	Lomba 6024	2	4	1	PT XYZ	https://ptxyz.com	84
6025	MANDIRI20231001	Lomba 6025	1	2	1	PT XYZ	https://ptxyz.com	88
6026	MANDIRI20231001	Lomba 6026	1	2	4	PT XYZ	https://ptxyz.com	85
6027	MANDIRI20231002	Lomba 6027	5	3	4	PT XYZ	https://ptxyz.com	58
6028	MANDIRI20231002	Lomba 6028	3	4	2	PT XYZ	https://ptxyz.com	90
6029	MANDIRI20231003	Lomba 6029	5	4	2	PT XYZ	https://ptxyz.com	69
6030	MANDIRI20231003	Lomba 6030	1	3	3	PT XYZ	https://ptxyz.com	77
6031	MANDIRI20231004	Lomba 6031	3	1	3	PT XYZ	https://ptxyz.com	79
6032	MANDIRI20231004	Lomba 6032	4	3	2	PT XYZ	https://ptxyz.com	80
6033	MANDIRI20231005	Lomba 6033	4	1	2	PT XYZ	https://ptxyz.com	73
6034	MANDIRI20231005	Lomba 6034	5	3	4	PT XYZ	https://ptxyz.com	65
6035	MANDIRI20231006	Lomba 6035	2	4	1	PT XYZ	https://ptxyz.com	61
6036	MANDIRI20231006	Lomba 6036	4	3	4	PT XYZ	https://ptxyz.com	62
6037	MANDIRI20231007	Lomba 6037	1	3	2	PT XYZ	https://ptxyz.com	60
6038	MANDIRI20231007	Lomba 6038	2	3	1	PT XYZ	https://ptxyz.com	53
6039	MANDIRI20231009	Lomba 6039	2	1	4	PT XYZ	https://ptxyz.com	87
6040	MANDIRI20231009	Lomba 6040	4	3	3	PT XYZ	https://ptxyz.com	73
6041	MANDIRI20231010	Lomba 6041	3	2	3	PT XYZ	https://ptxyz.com	89
6042	MANDIRI20231010	Lomba 6042	1	4	1	PT XYZ	https://ptxyz.com	58
6043	MANDIRI20231011	Lomba 6043	3	2	3	PT XYZ	https://ptxyz.com	82
6044	MANDIRI20231011	Lomba 6044	2	2	3	PT XYZ	https://ptxyz.com	58
6045	MANDIRI20231012	Lomba 6045	4	3	3	PT XYZ	https://ptxyz.com	70
6046	MANDIRI20231012	Lomba 6046	3	3	4	PT XYZ	https://ptxyz.com	51
6047	MANDIRI20231013	Lomba 6047	2	3	1	PT XYZ	https://ptxyz.com	75
6048	MANDIRI20231013	Lomba 6048	2	1	2	PT XYZ	https://ptxyz.com	83
6049	MANDIRI20231015	Lomba 6049	5	1	3	PT XYZ	https://ptxyz.com	55
6050	MANDIRI20231015	Lomba 6050	4	2	1	PT XYZ	https://ptxyz.com	55
6051	MANDIRI20231016	Lomba 6051	1	1	1	PT XYZ	https://ptxyz.com	79
6052	MANDIRI20231016	Lomba 6052	5	3	4	PT XYZ	https://ptxyz.com	78
6053	MANDIRI20231017	Lomba 6053	4	2	4	PT XYZ	https://ptxyz.com	57
6054	MANDIRI20231017	Lomba 6054	2	1	4	PT XYZ	https://ptxyz.com	50
6055	MANDIRI20231018	Lomba 6055	3	1	2	PT XYZ	https://ptxyz.com	65
6056	MANDIRI20231018	Lomba 6056	5	4	4	PT XYZ	https://ptxyz.com	64
6057	MANDIRI20231019	Lomba 6057	3	2	2	PT XYZ	https://ptxyz.com	89
6058	MANDIRI20231019	Lomba 6058	4	4	2	PT XYZ	https://ptxyz.com	53
6059	MANDIRI20231020	Lomba 6059	1	2	2	PT XYZ	https://ptxyz.com	75
6060	MANDIRI20231020	Lomba 6060	2	1	2	PT XYZ	https://ptxyz.com	87
6061	MANDIRI20231021	Lomba 6061	5	3	1	PT XYZ	https://ptxyz.com	81
6062	MANDIRI20231021	Lomba 6062	4	3	2	PT XYZ	https://ptxyz.com	53
6063	MANDIRI20231022	Lomba 6063	2	3	4	PT XYZ	https://ptxyz.com	77
6064	MANDIRI20231022	Lomba 6064	5	3	4	PT XYZ	https://ptxyz.com	85
6065	MANDIRI20231024	Lomba 6065	1	2	1	PT XYZ	https://ptxyz.com	66
6066	MANDIRI20231024	Lomba 6066	5	4	2	PT XYZ	https://ptxyz.com	82
6067	MANDIRI20231026	Lomba 6067	5	2	2	PT XYZ	https://ptxyz.com	66
6068	MANDIRI20231026	Lomba 6068	4	4	2	PT XYZ	https://ptxyz.com	53
6069	MANDIRI20231027	Lomba 6069	4	1	2	PT XYZ	https://ptxyz.com	90
6070	MANDIRI20231027	Lomba 6070	1	1	3	PT XYZ	https://ptxyz.com	63
6071	MANDIRI20231028	Lomba 6071	2	4	4	PT XYZ	https://ptxyz.com	72
6072	MANDIRI20231028	Lomba 6072	3	4	2	PT XYZ	https://ptxyz.com	87
6073	MANDIRI20231029	Lomba 6073	4	1	3	PT XYZ	https://ptxyz.com	60
6074	MANDIRI20231029	Lomba 6074	5	3	2	PT XYZ	https://ptxyz.com	69
6075	MANDIRI20231030	Lomba 6075	5	2	1	PT XYZ	https://ptxyz.com	75
6076	MANDIRI20231030	Lomba 6076	4	4	1	PT XYZ	https://ptxyz.com	74
6077	MANDIRI20231031	Lomba 6077	3	3	2	PT XYZ	https://ptxyz.com	73
6078	MANDIRI20231031	Lomba 6078	3	3	1	PT XYZ	https://ptxyz.com	68
6079	MANDIRI20231032	Lomba 6079	4	3	1	PT XYZ	https://ptxyz.com	90
6080	MANDIRI20231032	Lomba 6080	4	3	1	PT XYZ	https://ptxyz.com	75
6081	MANDIRI20231034	Lomba 6081	2	1	4	PT XYZ	https://ptxyz.com	68
6082	MANDIRI20231034	Lomba 6082	5	3	1	PT XYZ	https://ptxyz.com	78
6083	MANDIRI20231035	Lomba 6083	3	1	4	PT XYZ	https://ptxyz.com	52
6084	MANDIRI20231035	Lomba 6084	3	4	4	PT XYZ	https://ptxyz.com	55
6085	MANDIRI20231036	Lomba 6085	2	3	3	PT XYZ	https://ptxyz.com	65
6086	MANDIRI20231036	Lomba 6086	4	4	2	PT XYZ	https://ptxyz.com	58
6087	MANDIRI20231037	Lomba 6087	4	1	1	PT XYZ	https://ptxyz.com	64
6088	MANDIRI20231037	Lomba 6088	1	2	2	PT XYZ	https://ptxyz.com	64
6089	MANDIRI20231038	Lomba 6089	1	3	2	PT XYZ	https://ptxyz.com	88
6090	MANDIRI20231038	Lomba 6090	4	4	1	PT XYZ	https://ptxyz.com	78
6091	MANDIRI20231039	Lomba 6091	5	3	2	PT XYZ	https://ptxyz.com	55
6092	MANDIRI20231039	Lomba 6092	2	2	2	PT XYZ	https://ptxyz.com	89
6093	MANDIRI20231040	Lomba 6093	4	4	1	PT XYZ	https://ptxyz.com	52
6094	MANDIRI20231040	Lomba 6094	3	3	1	PT XYZ	https://ptxyz.com	73
6095	MANDIRI20231041	Lomba 6095	2	4	1	PT XYZ	https://ptxyz.com	51
6096	MANDIRI20231041	Lomba 6096	5	4	2	PT XYZ	https://ptxyz.com	86
6097	MANDIRI20231042	Lomba 6097	4	3	2	PT XYZ	https://ptxyz.com	79
6098	MANDIRI20231042	Lomba 6098	3	3	1	PT XYZ	https://ptxyz.com	81
6099	MANDIRI20231043	Lomba 6099	5	4	4	PT XYZ	https://ptxyz.com	86
6100	MANDIRI20231043	Lomba 6100	5	2	2	PT XYZ	https://ptxyz.com	68
6101	MANDIRI20231045	Lomba 6101	1	1	4	PT XYZ	https://ptxyz.com	50
6102	MANDIRI20231045	Lomba 6102	3	3	3	PT XYZ	https://ptxyz.com	82
6103	MANDIRI20231046	Lomba 6103	4	3	1	PT XYZ	https://ptxyz.com	51
6104	MANDIRI20231046	Lomba 6104	2	1	1	PT XYZ	https://ptxyz.com	77
6105	MANDIRI20231047	Lomba 6105	4	1	2	PT XYZ	https://ptxyz.com	70
6106	MANDIRI20231047	Lomba 6106	1	3	1	PT XYZ	https://ptxyz.com	68
6107	MANDIRI20231049	Lomba 6107	2	3	4	PT XYZ	https://ptxyz.com	68
6108	MANDIRI20231049	Lomba 6108	2	2	1	PT XYZ	https://ptxyz.com	70
6109	MANDIRI20231050	Lomba 6109	1	3	2	PT XYZ	https://ptxyz.com	80
6110	MANDIRI20231050	Lomba 6110	3	4	3	PT XYZ	https://ptxyz.com	79
6111	MANDIRI20231051	Lomba 6111	3	4	4	PT XYZ	https://ptxyz.com	66
6112	MANDIRI20231051	Lomba 6112	1	2	3	PT XYZ	https://ptxyz.com	63
6113	MANDIRI20231052	Lomba 6113	2	3	2	PT XYZ	https://ptxyz.com	85
6114	MANDIRI20231052	Lomba 6114	3	1	4	PT XYZ	https://ptxyz.com	77
6115	MANDIRI20231053	Lomba 6115	3	1	2	PT XYZ	https://ptxyz.com	69
6116	MANDIRI20231053	Lomba 6116	5	4	1	PT XYZ	https://ptxyz.com	87
6117	MANDIRI20231054	Lomba 6117	2	4	1	PT XYZ	https://ptxyz.com	81
6118	MANDIRI20231054	Lomba 6118	4	4	4	PT XYZ	https://ptxyz.com	64
6119	MANDIRI20231055	Lomba 6119	4	3	4	PT XYZ	https://ptxyz.com	56
6120	MANDIRI20231055	Lomba 6120	5	1	2	PT XYZ	https://ptxyz.com	73
6121	MANDIRI20231056	Lomba 6121	2	4	3	PT XYZ	https://ptxyz.com	71
6122	MANDIRI20231056	Lomba 6122	2	2	1	PT XYZ	https://ptxyz.com	57
6123	MANDIRI20231057	Lomba 6123	3	1	1	PT XYZ	https://ptxyz.com	64
6124	MANDIRI20231057	Lomba 6124	5	4	2	PT XYZ	https://ptxyz.com	63
6125	MANDIRI20231058	Lomba 6125	5	3	1	PT XYZ	https://ptxyz.com	55
6126	MANDIRI20231058	Lomba 6126	2	1	3	PT XYZ	https://ptxyz.com	61
6127	MANDIRI20231059	Lomba 6127	3	3	3	PT XYZ	https://ptxyz.com	89
6128	MANDIRI20231059	Lomba 6128	5	3	4	PT XYZ	https://ptxyz.com	56
6129	MANDIRI20231060	Lomba 6129	1	1	4	PT XYZ	https://ptxyz.com	68
6130	MANDIRI20231060	Lomba 6130	1	3	1	PT XYZ	https://ptxyz.com	79
6131	MANDIRI20231061	Lomba 6131	4	3	1	PT XYZ	https://ptxyz.com	57
6132	MANDIRI20231061	Lomba 6132	2	2	4	PT XYZ	https://ptxyz.com	88
6133	MANDIRI20231064	Lomba 6133	5	1	1	PT XYZ	https://ptxyz.com	55
6134	MANDIRI20231064	Lomba 6134	3	1	3	PT XYZ	https://ptxyz.com	59
6135	MANDIRI20231065	Lomba 6135	2	3	1	PT XYZ	https://ptxyz.com	87
6136	MANDIRI20231065	Lomba 6136	4	3	2	PT XYZ	https://ptxyz.com	69
6137	MANDIRI20231066	Lomba 6137	1	1	3	PT XYZ	https://ptxyz.com	53
6138	MANDIRI20231066	Lomba 6138	3	2	2	PT XYZ	https://ptxyz.com	83
6139	MANDIRI20231067	Lomba 6139	5	4	4	PT XYZ	https://ptxyz.com	68
6140	MANDIRI20231067	Lomba 6140	4	4	4	PT XYZ	https://ptxyz.com	69
6141	MANDIRI20231068	Lomba 6141	2	3	1	PT XYZ	https://ptxyz.com	59
6142	MANDIRI20231068	Lomba 6142	1	2	4	PT XYZ	https://ptxyz.com	70
6143	MANDIRI20231069	Lomba 6143	4	3	2	PT XYZ	https://ptxyz.com	79
6144	MANDIRI20231069	Lomba 6144	4	1	1	PT XYZ	https://ptxyz.com	84
6145	MANDIRI20231070	Lomba 6145	4	4	3	PT XYZ	https://ptxyz.com	52
6146	MANDIRI20231070	Lomba 6146	3	3	1	PT XYZ	https://ptxyz.com	60
6147	MANDIRI20231071	Lomba 6147	4	3	4	PT XYZ	https://ptxyz.com	70
6148	MANDIRI20231071	Lomba 6148	5	3	1	PT XYZ	https://ptxyz.com	51
6149	MANDIRI20231072	Lomba 6149	3	3	2	PT XYZ	https://ptxyz.com	80
6150	MANDIRI20231072	Lomba 6150	4	3	1	PT XYZ	https://ptxyz.com	63
6151	MANDIRI20231073	Lomba 6151	3	4	3	PT XYZ	https://ptxyz.com	82
6152	MANDIRI20231073	Lomba 6152	5	3	2	PT XYZ	https://ptxyz.com	82
6153	MANDIRI20231075	Lomba 6153	1	2	3	PT XYZ	https://ptxyz.com	57
